Company_name,Ticker,Headquarters_State,Headquarters_City,Date,Covid_19,helpful,Overall_Score,Work_Score,Culture_Score,Diversity_Score,Career_Score,Compensation_Score,Senior_Manage_Score,Past,Current,Intern,Contract,Freelance,Position,evaluation,Full_time,Part_time,Less_than_a_year,more_than_a_year,more_than_3_years,more_than_5_years,more_than_8_years,more_than_10_years,Pros,Cons,Advice to Management
Zodiac Aerospace,ZC, France,Plaisir,"June 25, 2016",,(2),1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,Liaison Eng,"Doesn't Recommend, Negative Outlook",,,,,,,,,All the skill and talent people who know enough about this company have quite. Looking for a better place to work.,"Poor Management! No clear communication, leadership is too busy worry about cover up rather than fixing the real solution. Too many cover up!  Bad quality!  This company is constantly looking for escape goat  And finding way to cut cost by hiring cheap labor from India with no skill once so ever.",The leadership is too busy flexing his own muscle rather than look at himself in the mirror and make the change that count.
Zodiac Aerospace,ZC, France,Plaisir,"July 27, 2015",,,1.0,1.0,1.0,,2.0,1.0,1.0,,,,,,Materials and Process Eng,"Doesn't Recommend, Negative Outlook",,,,,,,,,"Lots of hands on experience with various manufacturing methods. Cross training into other engineering disciplines. Due to high turnover, movement into a lead position or management can happen rather quickly.","Really poor corporate culture (very bottom line based decision making). Poor management, especially in the upper tiers of management. Poor company vision and very restrictive cash flow management.",Learn to value your employees and not view them as an expense to minimize. Learn to trust your employees and invest in their ideas within a timely manner.
Zodiac Aerospace,ZC, France,Plaisir,"April 28, 2016",,(2),3.0,4.0,3.0,,3.0,3.0,3.0,,Current,,,, Anonymous Employee ,"Doesn't Recommend, Negative Outlook, No opinion of CEO",full time,,,,,,,,"Great PTO, opportunity to be creative, good 401k matching, great insurance choices, friendly and young work culture",Many engineering teams are young / inexperienced. There are no professional trainings / development programs provided for many groups.,Invest in training for every engineering department if you want your business to develop well.
Zodiac Aerospace,ZC, France,Plaisir,"July 14, 2016",,(2),3.0,2.0,2.0,,4.0,1.0,3.0,,Current,,,, Anonymous Employee ,"Doesn't Recommend, Neutral Outlook, No opinion of CEO",full time,,,,,,,,"Bigger group, bigger leverage, more opportunities, more structured","More pressure, more control, much less fun (fun at work is really important when you spend 50+ hours per week all together","Bring back what we used to call ""C&D attitude""... For those we knew these times, i am sure you will understand !"
Zodiac Aerospace,ZC, France,Plaisir,"November 29, 2016",,(1),1.0,2.0,1.0,,3.0,2.0,1.0,Former,,,,, Business Analyst,"Doesn't Recommend, Negative Outlook, No opinion of CEO",full time,,,,More than 3 years,,,,Relative easier to get in as a first job Cannot think of anything else,"Poor management in almost all area and level Lack of business ethics Most people are unhappy, very poor morale and work environment",There is not much advice to the management since they are the reason for all the mess.
Zodiac Aerospace,ZC, France,Plaisir,"December 13, 2017",,(2),1.0,1.0,1.0,,1.0,1.0,1.0,Former,,,,, Program Manager,"Doesn't Recommend, Negative Outlook, Disapproves of CEO",full time,,,,More than 3 years,,,,"Good benefits is about all I can think of for Pros on this company. Nice building and location, I worked at the Carson, CA which specifically is Zodiac Water and Waste Aero Systems.",Horrible upper management in this Business Unit No follow through or support from upper management on goals that they set. They expect their middle managers to complete the goals without their support. Plenty of blame to go around except when it comes to the CEO.,Replace the Upper Management at this BU.
Zodiac Aerospace,ZC, France,Plaisir,"November 7, 2016",,(1),3.0,3.0,2.0,,4.0,3.0,2.0,Former,,,Contractor,, Production Planner,"Doesn't Recommend, Neutral Outlook, No opinion of CEO",,,less than a year,,,,,,"Flexible hours, overtime, pay is ok.","Overcrowded. Not enough bathroom facilities to accomodate all the employees. Not warm/hot running water to wash hands/face. Parking's a hassle. Break room facilities to small, nowhere to eat lunch. Computer system not user-friendly. Unorganized, unprofessional, no process systems in place.",Take care of some of the little things for the employees.
Zodiac Aerospace,ZC, France,Plaisir,"December 22, 2016",,,3.0,3.0,2.0,,3.0,4.0,2.0,,Current,,,, Electrical Engineer,"Doesn't Recommend, Neutral Outlook, No opinion of CEO",full time,,,More than a year,,,,,"401K, vacations, Health benefits, good HR personnel, work schedule flexibility, valet parking, company parties, talented people working here, carpool benefits.","Poor management, a lot of stress, no process improvement, no overtime, no team work, not much space to professionally grow.","Try to keep the quality under control, listen to the engineers, try to improve the work environment"
Zodiac Aerospace,ZC, France,Plaisir,"December 11, 2015",,,3.0,1.0,3.0,,4.0,3.0,2.0,,Current,,,, Document Control Administrator,"Recommends, Neutral Outlook, No opinion of CEO",full time,,less than a year,,,,,,"Good benefits, opportunity for OT, room for growth and development","The pay is low for education:experience backgrounds, if OT wasn't available the job would not be acceptable.",Treat your stafflike people that live have their own lives. Treat your employees like they're sacrifing their lifetime to work for and benefit you and the company. Respect.
Zodiac Aerospace,ZC, France,Plaisir,"March 22, 2016",,(1),3.0,,,,,,,,Current,,,, Anonymous Employee ,NULL,full time,,,,,,,,"Good starting point, not crazy hours at the job (depending on the division of course), company has great 401K matching plan.","Company has been going downhill as of the past year. Continually late on deliverables, losing market share to competitors.",None
Zodiac Aerospace,ZC, France,Plaisir,"April 28, 2017",,(1),2.0,3.0,2.0,,2.0,2.0,1.0,Former,,,,, Anonymous Employee,"Doesn't Recommend, Neutral Outlook, No opinion of CEO",full time,,,,,,,,Solid work. I will say that production was always high.,- High school drop out / former drug abuse shop managers.   - English is a second language behind Spanish   -unless your French - you won't move up.   - HR is a complete disaster.,Training and people skills are a must here.
Zodiac Aerospace,ZC, France,Plaisir,"April 18, 2014",,,1.0,,,,,,,,,,,,Employee,NULL,,,,,,,,,"Some of the people are nice to work with and the benefits package is pretty good. That's about it, though.","Way too many managers and executives, not nearly enough of the people who do the actual work. If given the chance, some people will stab you in the back to benefit their own advancement.","Compensation on the order of 75% to 80% of a fair market rate does not constitute a ""competitive"" wage. Spend the money to hire and retain more people."
Zodiac Aerospace,ZC, France,Plaisir,"November 26, 2016",,(1),3.0,2.0,4.0,,3.0,4.0,2.0,,,,,,Operations Program Manager ,"Recommends, Positive Outlook, No opinion of CEO",,,,More than a year,,,,,Great people with a lot of organizational knowledge and a desire to build high quality products,Ivory Tower management. Does not listen to line staff and has a great deal of resistance to bottom up feedback.,Listen more to line staff and follow through on initiatives past the current quarter.
Zodiac Aerospace,ZC, France,Plaisir,"September 21, 2015",,(4),1.0,1.0,1.0,,4.0,4.0,2.0,Former,,,,,Former Management ,"Doesn't Recommend, Negative Outlook, Approves of CEO",,,,,,,,,Fewer French Management on-site. At least they just visit and beat.,"European management is driving the local management to threaten employees into performing. It is now routine to be threatened with your job at least weekly. The customers are running the place. HR isn't sure who works there. Salaried people work day and night and weekends. Top performers continue to leave. Nothing is changing, more will leave.",It's too late for advice
Zodiac Aerospace,ZC, France,Plaisir,"January 16, 2016",,,1.0,2.0,1.0,,1.0,2.0,1.0,,Current,,Contractor,, Material Control Specialist,"Doesn't Recommend, Negative Outlook, No opinion of CEO",,,,,,,,,Terrible company to work for and Terrible warehouse LEAD,"Keep you as a temp, work you over your scheduled hours, a lot of back stabbing, don't pay you what your worth and a lot of favoritism is shown here","Hire LEADS that have people skills, stop showing favoritism, make people earn there pay and stop putting all the work on the temporary employees while the full time employees do minimal work and are complacent and stop talking about people and smiling in there face"
Zodiac Aerospace,ZC, France,Plaisir,"September 11, 2016",,(3),1.0,1.0,1.0,,1.0,1.0,1.0,Former,,,,, A Senior Leader,"Doesn't Recommend, Negative Outlook, Disapproves of CEO",full time,,,,,More than 5 years,,,"It is a good place for an entry level employee to get started and gain some experience. If nothing else, you'll observe what not to do and lean some things the hard way.","Not a long-term gig. You'll get abused, taken advantage of, underpaid, and the higher you go in the organization, the more miserable the job will be.",Start promoting people who know the business instead of bringing in new leadership from outside that has no real knowledge of the business.
Zodiac Aerospace,ZC, France,Plaisir,"July 20, 2017",,,3.0,2.0,2.0,,3.0,4.0,3.0,Former,,,Contractor,, Design Engineer,"Recommends, Neutral Outlook, No opinion of CEO",,,,More than a year,,,,,A good place to work for when starting a career in the aerospace industry cabin interiors of commercial aircraft. Will definitely learn a lot.,There is a bit of confusing direction on what the company objective is in working in the design engineering department.,None to offer at this point
Zodiac Aerospace,ZC, France,Plaisir,"October 9, 2015",,(1),1.0,1.0,1.0,,1.0,3.0,1.0,,Current,,,, Engineer,"Doesn't Recommend, Negative Outlook, No opinion of CEO",full time,,,,More than 3 years,,,,Its better than not having a job. Decent benefits package.,"This company has reorganized four times in the last 24 months. They routinely put people with the wrong skill sets in the wrong positions and don't give themselves enough time to see if an idea is working. There is a blind favoritism and ""good ole boy"" mentality that has no place in today's business world.",Replace them all from top to bottom. The current culture is toxic.
Zodiac Aerospace,ZC, France,Plaisir,"October 12, 2016",,(5),1.0,1.0,1.0,,1.0,2.0,1.0,,,,,, Doesn't Recommend,"Negative Outlook, Disapproves of CEO",,,,,,,,,There is really nothing to say here. I wouldn't want to create any false statements. Sometimes that your paycheck comes on time other times the check bounces,I'll just say it straight do not work here you're not even interview if you do work here go and find another job immediately. This is just a very horrible place. The turnover rate is absolutely terrible,I'm not gonna waste my time here.
Zodiac Aerospace,ZC, France,Plaisir,"March 24, 2017",,(2),3.0,3.0,3.0,,2.0,3.0,2.0,,Current,,,, Program Manager,"Recommends, Negative Outlook, Disapproves of CEO",full time,,,,,More than 5 years,,,"Flexible hours and management style, laid back management feel, things change daily, helpful team members","No set process, quality is deficient in the products, lots of turn over, no leadership or guidance",take care of your people and your people will take care of you.
Zodiac Aerospace,ZC, France,Plaisir,"September 14, 2014",,,3.0,4.0,4.0,,4.0,4.0,4.0,,,,,,Employee,NULL,,,,,,,,,Good place to learn and develop skills. Friendly work staff.,Company headquarters is locates in small isolated city. Room for growth is based on time and not performance. Chaotic work environment.,Skill development should be the main source for determining employee value not time based experiences.
