Company_name,Ticker,Headquarters_State,Headquarters_City,Date,Covid_19,helpful,Overall_Score,Work_Score,Culture_Score,Diversity_Score,Career_Score,Compensation_Score,Senior_Manage_Score,Past,Current,Intern,Contract,Freelance,Position,evaluation,Full_time,Part_time,Less_than_a_year,more_than_a_year,more_than_3_years,more_than_5_years,more_than_8_years,more_than_10_years,Pros,Cons,Advice to Management
Zebra Technologies,ZBRA, IL,Lincolnshire,"June 28, 2016",,(4),2.0,3.0,1.0,,2.0,5.0,1.0,Former,,,,, Anonymous Employee ,"Doesn't Recommend, Negative Outlook, Disapproves of CEO",full time,,,More than a year,,,,,The offices are nice. Lots of great talent to work with and a general feeling of being amongst people that can get things done.,"Senior management is lost. While they've acquired top talent, they have no clue how to use it.","Stop wasting amazing talent. Pick concrete directions, be agile and iterative, and bring a product to market that matches the level of talent you've spent fortunes acquiring."
Zebra Technologies,ZBRA, IL,Lincolnshire,"August 12, 2016",,,5.0,3.0,3.0,,3.0,5.0,3.0,,,,,,Customer Care Associate ,None,,,,More than a year,,,,,"Great Benefits, beautiful office, always enough work to do.","Need to update computer system,",Be more helpful.
Zebra Technologies,ZBRA, IL,Lincolnshire,"July 2, 2016",,,4.0,3.0,3.0,,4.0,4.0,5.0,,,,,,Senior Software Eng,None,,,,,,,,,"Opportunities to expand, management recognizes good performance","Reluctant to change, set on a conventional way of thinking",None
Zebra Technologies,ZBRA, IL,Lincolnshire,"September 14, 2016",,,4.0,4.0,4.0,,3.0,4.0,4.0,,Current,,,, Anonymous Employee ,"Recommends, Positive Outlook",full time,,,More than a year,,,,,Great peers. Strength in Technical leadership.,"Too many managers, not enough workers.",Streamline management structure at director/senior manager level.
Zebra Technologies,ZBRA, IL,Lincolnshire,"September 5, 2017",,,4.0,,,,,,,,,,,,Employee,NULL,,,,,,,,,Everyone are really helpful and its a good environment to work in.,Location is bad and chicago might be better,None
Zebra Technologies,ZBRA, IL,Lincolnshire,"October 30, 2017",,,4.0,2.0,4.0,,4.0,5.0,5.0,Former,,,,, Anonymous Employee ,"Recommends, Positive Outlook, Approves of CEO",full time,,,,,,,,"Good management, benefits, people, etc.",nothing major comes to mind,Keep on rocking and pushing for results.
Zebra Technologies,ZBRA, IL,Lincolnshire,"November 6, 2017",,,4.0,4.0,4.0,,4.0,4.0,4.0,,Current,,,, Senior Software Engineer,"Recommends, Positive Outlook, Approves of CEO",full time,,,More than a year,,,,,"Good work env and life balance, company performance is stable",The devops tech is a bit old fashioned,None
Zebra Technologies,ZBRA, IL,Lincolnshire,"February 7, 2018",,(1),4.0,5.0,4.0,,4.0,3.0,4.0,,Current,,,, Anonymous Employee ,Recommends,full time,,,,,,,,"Challenging work, Good work-life balance",Not many food options. Expensive location with no public transport.,None
Zebra Technologies,ZBRA, IL,Lincolnshire,"February 18, 2018",,,4.0,3.0,5.0,,4.0,3.0,3.0,,Current,,,, Account Manager,"Recommends, Positive Outlook, Approves of CEO",full time,,,,,More than 5 years,,,Good Structure and lots over very good people,Headquarters in Chicago where it is very cold,Stay the course
Zebra Technologies,ZBRA, IL,Lincolnshire,"June 10, 2013",,(1),3.0,4.0,5.0,,1.0,3.0,3.0,Former,,,Contractor,, Multimedia Designer,"Doesn't Recommend, Neutral Outlook, No opinion of CEO",,,,More than a year,,,,,"Family orientated, coworkers treated me well. Very laid back atmosphere, very little pressure to produce (if you like that).","Disorganized, behind in implementing latest technologies, not open to new ideas. I heard the word ""No"" practically every day.","Freshen up your business by speeding up your decision making process, and if you have good talent and fresh blood, keep them around and let the unmotivated dead weight go."
Zebra Technologies,ZBRA, IL,Lincolnshire,"May 13, 2015",,,5.0,4.0,4.0,,3.0,4.0,4.0,,,,,, Recommends,"Positive Outlook, Approves of CEO",,,,,,,,,"Good place to work, good people",Need more structured management ok,Need some middle managers ok
Zebra Technologies,ZBRA, IL,Lincolnshire,"March 15, 2016",,(1),4.0,5.0,4.0,,4.0,4.0,4.0,,,,,,"Certified ScrumMaster, Release Manager ","Recommends, Neutral Outlook, No opinion of CEO",,,,More than a year,,,,,People are very good to work with. Stocked kitchen,Need more developers in Chicago office,None
Zebra Technologies,ZBRA, IL,Lincolnshire,"February 9, 2017",,,4.0,3.0,4.0,,4.0,5.0,4.0,Former,,,,, Network Engineer,"Recommends, Positive Outlook",full time,,,,More than 3 years,,,,Worldwide Cisco Systems Network Exposure,Co-workers afraid to share knowledge,Get some self confidence and loose the attitude
Zebra Technologies,ZBRA, IL,Lincolnshire,"March 23, 2017",,,4.0,3.0,5.0,,3.0,3.0,4.0,Former,,,,, Associate Director,"Recommends, Neutral Outlook, Approves of CEO",full time,,,More than a year,,,,,"Good work life balance, strong values, focused management","niche business, very focused on a couple of key markets",None
Zebra Technologies,ZBRA, IL,Lincolnshire,"November 13, 2014",,,5.0,4.0,4.0,,5.0,5.0,4.0,,,,,, Recommends,"Positive Outlook, No opinion of CEO",,,,,,,,,Exellent company to work for very helpful in training.,A bit out of the way.,None
Zebra Technologies,ZBRA, IL,Lincolnshire,"December 17, 2015",,,4.0,5.0,4.0,,5.0,4.0,4.0,Former,,Intern,,," Computer Vision Engineer,",None,,,less than a year,,,,,,"Good working atmosphere, and structured work flow.",Lacks innovative ideas and young crowd.,None
Zebra Technologies,ZBRA, IL,Lincolnshire,"February 4, 2016",,,5.0,,,,,,,,Current,,,, Anonymous Employee ,NULL,full time,,,,,,,,"Great existing business/product portfolio, exciting future vision","I do not have any significant ""cons"" to add",None
Zebra Technologies,ZBRA, IL,Lincolnshire,"May 24, 2016",,,4.0,5.0,5.0,,3.0,3.0,5.0,,,,,, Recommends,"Neutral Outlook, Approves of CEO",,,,,,,,,Lots of room to innovate as an engineer,Pay could be better. Recently cut all raises.,None
Zebra Technologies,ZBRA, IL,Lincolnshire,"June 1, 2016",,(1),4.0,4.0,5.0,,3.0,5.0,4.0,,,,,,Field Service Tech ,"Recommends, Positive Outlook",,,,,,,,,Nice Field Service Team. Friendly environment.,Unfortunately company make a lay offs.,None
Zebra Technologies,ZBRA, IL,Lincolnshire,"September 2, 2016",,,5.0,5.0,5.0,,4.0,5.0,5.0,Former,,,,, Distribution Associate,"Recommends, Positive Outlook",full time,,,,,,,More than 10 years,"Good company , good benefits , recommended","No , cons very good place to work",None
Zebra Technologies,ZBRA, IL,Lincolnshire,"January 5, 2017",,,5.0,,,,,,,,,,,,Senior Network Architecture ,None,,,less than a year,,,,,,"Motivated team, energized management and good working enviroment",Needs more management structure and HR policies,None
Zebra Technologies,ZBRA, IL,Lincolnshire,"January 27, 2017",,,4.0,4.0,4.0,,4.0,3.0,3.0,Former,,,,, Anonymous Employee ,"Recommends, Positive Outlook, No opinion of CEO",full time,,,,,,,,"Good culture, great product, market leader.",Some departments had overlapping responsibilities.,Market product more creatively.
Zebra Technologies,ZBRA, IL,Lincolnshire,"April 29, 2017",,,5.0,,,,,,,,Current,,Contractor,, Anonymous Contractor ,None,,,,,,,,,Nice working weather and Good Policies,Project is getting over soon .So looking for change,None
Zebra Technologies,ZBRA, IL,Lincolnshire,"October 16, 2017",,,4.0,,,,,,,,Current,,,, Maintenance Mechanic,NULL,full time,,,,,,,More than 10 years,People are really nice to work with,I have all positive things about working for them,nothing
Zebra Technologies,ZBRA, IL,Lincolnshire,"December 13, 2017",,,4.0,4.0,4.0,,4.0,4.0,4.0,Former,,,,, Anonymous Employee ,NULL,full time,,,,,,,,*Great place to work *Forward looking CEO bring new and innovative products to market,No cons to think of...,None
Zebra Technologies,ZBRA, IL,Lincolnshire,"March 11, 2018",,(2),3.0,5.0,2.0,,3.0,4.0,3.0,Former,,,,, Anonymous Employee,NULL,full time,,,More than a year,,,,,"Relaxed Work environment, above average pay, low expectations",Many Senior managers were promoted from within although lacking strong management skills and global technology trends. This leads to ineffective management practices and inadequate expectations among teams. Communication issues between departments also leads to challenges with customer service.,"Hire educated and qualified people to run the company, send ineffective managers packing, listen to critical thinkers and visionaries with passion to enhance the company."
Zebra Technologies,ZBRA, IL,Lincolnshire,"February 16, 2016",,,4.0,,,,,,,,Current,,,, Anonymous Employee ,NULL,full time,,,,,,,,"Good management team, willing to listen and try new things",Processes can take too much time,None
Zebra Technologies,ZBRA, IL,Lincolnshire,"July 18, 2016",,,5.0,4.0,5.0,,3.0,4.0,5.0,,Current,Intern,,, IT Security Operations,"Recommends, Positive Outlook",,,less than a year,,,,,,Hands on Experience Management that cares,Latency in getting projects approved by board of directors,None
Zebra Technologies,ZBRA, IL,Lincolnshire,"May 1, 2017",,,4.0,2.0,5.0,,1.0,5.0,5.0,,Current,,Contractor,, Global Process Owner,"Recommends, Neutral Outlook, No opinion of CEO",,,,More than a year,,,,,"Friendly, Hard working, Ethical, Trustworthy and honest",Lots of red tape Many layers of management,Make onboarding easier
Zebra Technologies,ZBRA, IL,Lincolnshire,"May 2, 2017",,,4.0,4.0,4.0,,4.0,4.0,5.0,,Current,,,, Anonymous Employee,"Recommends, Positive Outlook, Approves of CEO",full time,,,,,,More than 8 years,,"Good company to work for, good benefits and good people","Maybe a little focused in a nitch,",None
Zebra Technologies,ZBRA, IL,Lincolnshire,"March 7, 2018",,,5.0,,,,,,,,Current,,,, Anonymous Employee ,"Recommends, Positive Outlook, Approves of CEO",full time,,,,,,,,I work in a very positive culture.,"I have no ""cons"" to list.",None
Zebra Technologies,ZBRA, IL,Lincolnshire,"May 14, 2018",,,5.0,5.0,5.0,,5.0,5.0,5.0,,,,,, Recommends,"Positive Outlook, Approves of CEO",,,,,,,,,"Pay, work life balance, social atmosphere",Honestly have nothing bad to say. I love it there,None
Zebra Technologies,ZBRA, IL,Lincolnshire,"October 28, 2015",,,4.0,4.0,4.0,,4.0,4.0,4.0,,,,,, ,"Recommends, Positive Outlook, Approves of CEO",,,,,,,,,Great Benefits. Good management team and customer focus.,None that I can think of,None
Zebra Technologies,ZBRA, IL,Lincolnshire,"November 24, 2015",,,4.0,4.0,4.0,,4.0,4.0,4.0,Former,,Intern,,, Anonymous Intern ,"Recommends, Neutral Outlook",,,less than a year,,,,,,"Great people, culture. Challenging projects and good opportunities.",(Lincolnshire) far from most fun things (Downtown Chicago).,None
Zebra Technologies,ZBRA, IL,Lincolnshire,"February 12, 2016",,(10),1.0,2.0,1.0,,1.0,1.0,1.0,Former,,,,, Anonymous Employee,"Doesn't Recommend, Negative Outlook, Disapproves of CEO",full time,,,,,More than 5 years,,,There are some really nice people.,"Management keeps trying to make this ""One Zebra"" after acquiring Part of Motorola but seem to only succeed in driving it further apart. Still a very big us vs them attitude with legacy Zebrans complaining about "" Moto attitude and perks"" and legacy Motorolans complaining about ""Zebra complacency and lack of process"". Company tries to bring in new culture but in doing so just makes everyone mad. Recent ""title harmonization"" project is ridiculous. Titles don't make sense and in many cases seem like a demotion over previous titles/positions. Also a recent announcement in bonus and merit increases created major backlash resulting in Executives to retract and change it. The damage was done though. There is little room for real advancement in many corporate areas due to old boys club and family/friends mentality. Many high level managers don't have leadership or department knowledge and some have never managed before but are connected so they get the position. Too much micro management is allowed from the top down and focus is high on many mundane items instead of truly creating One Zebra. Work life balance is slim to none due to massive project load. Working while on PTO is the norm but very little appreciation or reward from management. Continued layoffs, so called culture projects and declining stock prices push morale to a low. There is a steady flow of great talent leaving on their own as there are so many better options out there. One of their new tag lines to employees is providing a culture to retain top talent. Zebra you sure missed the mark on this one.","You SAY you want one culture and one Zebra. Act like it! Stop hiring all your consultant friends as top level managers. Stop creating a bigger divide between Moto and Zebra folk with your ridiculous culture changes and instead, why not give benefits that were better than both Moto and Zebra and really be a company that attracts, and KEEPS top talent."
